Time,East,North,z,v
27047700,79418.05498890259,242024.09140605014,2314.474,0.034899856733230296
27047800,79418.05543684149,242024.0580528304,2314.526,0.07419568720619818
27047900,79418.03260406594,242024.06886557583,2314.537,0.04220189569201838
27048000,79418.03230539587,242024.0911009675,2314.514,0.016278820596099707
27048100,79418.0401652751,242024.06896735262,2314.513,0.09201086892318755
27048200,79417.97967645136,242024.06815486215,2314.48,0.2901137707865657
27048300,79417.94988017288,242024.03439579252,2314.464,0.38460109204213133
27048400,79417.92794363596,242023.9785028277,2314.483,0.4215566391364273
27048500,79417.91356832367,242023.92271167506,2314.474,0.4745619032328659
27048600,79417.89889420204,242023.8891556263,2314.479,0.40763464033371843
27048700,79417.89148283478,242023.87793717906,2314.38,0.41087954439227076
27048800,79417.84671384956,242023.83285763022,2314.323,0.6305933713574858
27048900,79417.87904941772,242023.67761708423,2314.376,0.8217676070520181
27049000,79417.86557033485,242023.55512020364,2314.377,0.9564653679041389
27049100,79417.79130361957,242023.45404596347,2314.357,1.0420331088789838
27049200,79417.73305554359,242023.28646953404,2314.301,1.2564051894194008
27049300,79417.575765843,242023.17316008918,2314.292,1.3948032119263276
27049400,79417.48697447794,242023.0274124192,2314.248,1.4508121863287473
27049500,79417.375350334,242022.89247750398,2314.214,1.5353911553737698
27049600,79417.26492129813,242022.6686019292,2314.154,1.8586524688601687
27049700,79417.17777348807,242022.40056143794,2313.997,2.2546230283575124
27049800,79417.03013648636,242022.13170778472,2313.897,2.5836692899827565
27049900,79416.9032412134,242022.00768835098,2313.726,2.466228699857335
27050000,79416.79340977383,242021.73934261128,2313.632,2.6305928989488283
27050100,79416.69795387758,242021.52678848058,2313.488,2.6185360413788463
27050200,79416.57329900502,242021.2360045081,2313.373,2.8372220568718265
27050300,79416.42551291348,242020.9782691719,2313.182,3.0340932747692513
27050400,79416.24718367723,242020.74236291554,2312.962,3.205440063392232
27050500,79416.10089113055,242020.37345116027,2312.817,3.4574762472069134
27050600,79415.95191045041,242020.20465760678,2312.507,3.3688186356644376
27050700,79415.7759707425,242019.79086880758,2312.396,3.7413989362269295
27050800,79415.60505351471,242019.56618241873,2312.091,3.7032441183373264
